LayerID,IRIs,Space,Topic,Style,Discard,State
311665,"http://sweetontology.net/matrEquipment/Satellite,http://sweetontology.net/propSpaceMultidimensional/Resolution",Global/Oceania/Australia/Queensland,"Geology,Water",Quality Base Method,0,2022.07.03 16:30:10
311682,"http://sweetontology.net/realmBiolBiome/Biota,http://sweetontology.net/realmClimateZone/Cfb,http://sweetontology.net/stateRoleGeographic/Barrier,http://sweetontology.net/realmOceanFloor/Reef",Global/Oceania/Australia,Biodiversity,Area Method,0,2022.07.03 16:30:24
311700,"http://sweetontology.net/realmBiolBiome/Ecosystem,http://sweetontology.net/realmClimateZone/Cfb,http://sweetontology.net/realmLandCoastal/CoastalRegion,http://sweetontology.net/phenSystem/Change",Global/Oceania/Australia/Queensland,Biodiversity,Area Method,0,2022.07.03 16:31:40
311717,"http://sweetontology.net/realmClimateZone/Cfb,http://sweetontology.net/humanResearch/Monitoring,http://sweetontology.net/matrAnimal/Vertebrate,http://sweetontology.net/humanResearch/Monitoring,http://sweetontology.net/realmBiolBiome/Biota",Global/Oceania/Australia,Biodiversity,Line Symbol Method,0,2022.07.03 16:31:52
311738,"http://sweetontology.net/propSpaceMultidimensional/Area,http://sweetontology.net/realmBiolBiome/Biota",Global/Oceania/Australia,Biodiversity,Area Method,0,2022.07.03 16:32:48
311759,"http://sweetontology.net/matrAnimal/Fish,http://sweetontology.net/stateRealm/Underwater,http://sweetontology.net/humanAgriculture/Fishing,http://sweetontology.net/realmLandCoastal/Shoal,http://sweetontology.net/realmOceanFloor/Reef,http://sweetontology.net/stateRoleGeographic/Barrier,http://sweetontology.net/propChemical/Abundance",Global/Oceania/Australia/Coral Sea Islands Territory,Biodiversity,Point Symbol Method,0,2022.07.03 16:34:29
311769,"http://sweetontology.net/stateRealm/Underwater,http://sweetontology.net/propChemical/Abundance,http://sweetontology.net/matrAnimal/Fish,http://sweetontology.net/humanAgriculture/Fishing,http://sweetontology.net/realmLandCoastal/Shoal,http://sweetontology.net/realmOceanFloor/Reef,http://sweetontology.net/stateRoleGeographic/Barrier",Global/Oceania/Australia/Coral Sea Islands Territory,"Biodiversity,Water",Point Symbol Method,0,2022.07.03 16:34:46
311783,"http://sweetontology.net/stateRoleGeographic/Barrier,http://sweetontology.net/realmOceanFloor/Reef,http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/stateRoleGeographic/Boundary",Global/Oceania/Australia/Queensland,Agriculture,Line Symbol Method,0,2022.07.03 16:34:55
311793,"http://sweetontology.net/realmOceanFloor/Reef,http://sweetontology.net/stateRoleGeographic/Barrier,http://sweetontology.net/realmLandProtected/MarineProtectedArea,http://sweetontology.net/stateRoleGeographic/Boundary","Global/Oceania/Australia/Coral Sea Islands Territory,Global/Oceania/Australia/Queensland",Agriculture,Line Symbol Method,0,2022.07.03 16:35:19
311804,"http://sweetontology.net/matrAnimal/Fish,http://sweetontology.net/matrFacility/Fishery,http://sweetontology.net/matrAnimal/Coral,http://sweetontology.net/matrRock/Rock,http://sweetontology.net/stateRoleGeographic/Commercial,http://sweetontology.net/realmBiolBiome/Fishery,http://sweetontology.net/stateRoleGeographic/Barrier,http://sweetontology.net/realmOceanFloor/Reef","Global/Oceania/Australia/Coral Sea Islands Territory,Global/Oceania/Australia/Queensland",Agriculture,Choloplethic Method,0,2022.07.03 16:35:38
311817,"http://sweetontology.net/matrAnimal/Fish,http://sweetontology.net/realmBiolBiome/Fishery,http://sweetontology.net/stateRoleGeographic/Commercial,http://sweetontology.net/matrFacility/Fishery,http://sweetontology.net/stateRoleGeographic/Barrier,http://sweetontology.net/realmOceanFloor/Reef","Global/Oceania/Australia/Coral Sea Islands Territory,Global/Oceania/Australia/Queensland","Agriculture,Water",Choloplethic Method,0,2022.07.03 16:35:53
311831,"http://sweetontology.net/realmOceanFloor/Reef,http://sweetontology.net/humanResearch/Monitoring,http://sweetontology.net/stateRealm/Offshore,http://sweetontology.net/propOrdinal/Quality,http://sweetontology.net/realmLandCoastal/CoastalRegion,http://sweetontology.net/stateRoleGeographic/Barrier,http://sweetontology.net/statePhysical/Frozen",Global/Oceania/Australia/Queensland,Weather,Choloplethic Method,0,2022.07.03 16:37:01
311844,"http://sweetontology.net/humanResearch/Monitoring,http://sweetontology.net/humanEnvirStandards/PollutantStandardsIndex,http://sweetontology.net/stateRoleBiological/Pesticide,http://sweetontology.net/statePhysical/Wet",Global/Oceania/Australia,Biodiversity,Point Symbol Method,0,2022.07.03 16:37:38
311856,"http://sweetontology.net/humanEnvirStandards/PollutantStandardsIndex,http://sweetontology.net/stateRoleBiological/Pesticide,http://sweetontology.net/statePhysical/Dry,http://sweetontology.net/statePhysical/Wet",Global/Oceania/Australia,Biodiversity,Point Symbol Method,0,2022.07.03 16:37:54
311875,"http://sweetontology.net/propCategorical/Classification,http://sweetontology.net/humanDecision/Scenario,http://sweetontology.net/realmLandCoastal/CoastalRegion",Global/Oceania/Australia/Queensland,Biodiversity,Quality Base Method,0,2022.07.03 16:41:05
311899,"http://sweetontology.net/realmHydroBody/River,http://sweetontology.net/realmLandFluvial/Catchment,http://sweetontology.net/realmGeolBasin/Basin",Global/Oceania/Australia,Geology,Point Symbol Method,0,2022.07.03 16:42:39
317800,http://sweetontology.net/phenGeolGeomorphology/Landslide,Global/Antarctica/Antarctica,Geology,Area Method,0,2022.07.03 16:43:44
317833,"http://sweetontology.net/phenGeol/Metamorphic,http://sweetontology.net/matrMineral/Mineral,http://sweetontology.net/stateRealm/Geological",Global/Oceania/New Zealand,Geology,Quality Base Method,0,2022.07.03 16:46:19
317885,http://sweetontology.net/stateRealm/Geological,Global/Oceania/New Zealand,Geology,Quality Base Method,0,2022.06.27 22:55:52
317919,"http://sweetontology.net/matrNaturalResource/Petroleum,http://sweetontology.net/statePhysical/Vapor,http://sweetontology.net/matrNaturalResource/Oil,http://sweetontology.net/propEnergy/Energy,http://sweetontology.net/stateOrdinal/Recoverable",Global/Oceania/New Zealand/Taranaki,Energy,Choloplethic Method,0,2022.07.03 16:46:58
317922,"http://sweetontology.net/matrNaturalResource/Petroleum,http://sweetontology.net/propCategorical/Classification",Global/Antarctica/French Southern Territories,Geology,Area Method,0,2022.07.03 16:47:29
318102,"http://sweetontology.net/propOrdinal/Impact,http://sweetontology.net/propCategorical/Classification,http://sweetontology.net/phenOceanDynamics/TidalWave",Global/Antarctica/Antarctica,Disaster,Point Symbol Method,0,2022.07.03 16:47:55
318122,http://sweetontology.net/matrOrganicCompound/CarbonylSulfide,Global/Asia/China,Agriculture,Point Symbol Method,0,2022.07.03 16:53:24
318841,"http://sweetontology.net/phenFluidDynamics/Cyclone,http://sweetontology.net/phenAtmoPrecipitation/Storm,http://sweetontology.net/realmRegion/LowLatitude,http://sweetontology.net/stateTimeFrequency/Erratic,http://sweetontology.net/procPhysical/Motion,http://sweetontology.net/stateSystem/TimeDependent",Global/North America/United States,Disaster,Line Symbol Method,0,2022.07.03 16:54:21
318842,"http://sweetontology.net/phenAtmoWind/Wind,http://sweetontology.net/phenFluidDynamics/Cyclone,http://sweetontology.net/propEnergy/Work,http://sweetontology.net/phenAtmoPrecipitation/Storm,http://sweetontology.net/phenAtmoPrecipitation/Hurricane,http://sweetontology.net/stateSystem/TimeDependent",Global/North America/United States,Weather,Area Method,0,2022.07.03 16:54:59
318897,http://sweetontology.net/phenAtmoWind/Wind,Global/North America/United States,Weather,Area Method,0,2022.07.03 16:55:18
318903,"http://sweetontology.net/stateRealm/Offshore,http://sweetontology.net/matrSediment/Block",Global/North America/United States,"Geology,Water",Area Method,0,2022.07.03 16:55:44
318905,"http://sweetontology.net/stateRealm/Oceanic,http://sweetontology.net/realmLandCoastal/Island,http://sweetontology.net/stateRealm/Atmospheric,http://sweetontology.net/stateRealm/Offshore,http://sweetontology.net/stateRoleGeographic/Boundary,http://sweetontology.net/realmHydroBody/Sound",Global/North America/United States,Geology,Area Method,0,2022.07.03 16:56:12
318926,"http://sweetontology.net/realmLandCoastal/Island,http://sweetontology.net/stateRealm/Atmospheric,http://sweetontology.net/stateRealm/Oceanic,http://sweetontology.net/realmHydroBody/Sound",Global/North America/United States,Geology,Area Method,0,2022.07.03 16:56:27
318927,"http://sweetontology.net/realmHydroBody/Sound,http://sweetontology.net/stateRealm/Oceanic,http://sweetontology.net/realmLandCoastal/Island,http://sweetontology.net/stateRealm/Atmospheric",Global/North America/United States,Geology,Area Method,0,2022.07.03 16:56:38
318928,"http://sweetontology.net/stateRealm/Oceanic,http://sweetontology.net/realmLandCoastal/Shoal,http://sweetontology.net/stateRealm/Atmospheric,http://sweetontology.net/realmHydroBody/Channel,http://sweetontology.net/phenWave/Acoustic",Global/North America/United States,Geology,Area Method,0,2022.07.03 16:57:36
318968,"http://sweetontology.net/stateRealm/Oceanic,http://sweetontology.net/phenSolid/Elongate,http://sweetontology.net/stateRealm/Atmospheric,http://sweetontology.net/realmLandCoastal/Island",Global/North America/United States,Geology,Raw Image,0,2022.07.03 16:58:35
318994,"http://sweetontology.net/stateChemical/Composite,http://sweetontology.net/realmLandCoastal/Shoreline,http://sweetontology.net/realmLandCoastal/Beach",Global/North America/United States,Geology,Raw Image,0,2022.07.03 16:58:44
318999,"http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/realmLandform/Field",Global/North America/United States,Geology,Raw Image,0,2022.07.03 16:58:54
319002,"http://sweetontology.net/phenReaction/Fire,http://sweetontology.net/realmLandCoastal/Island,http://sweetontology.net/realmLandform/Field,http://sweetontology.net/stateRealm/Offshore",Global/North America/United States,Geology,Raw Image,0,2022.07.03 17:00:34
319038,"http://sweetontology.net/stateSpaceConfiguration/Relief,http://sweetontology.net/stateChemical/Composite,http://sweetontology.net/realmHydroBody/Bay,http://sweetontology.net/propChemical/ChemicalOxygenDemand,http://sweetontology.net/realmLandOrographic/Hill,http://sweetontology.net/prop/Metric,http://sweetontology.net/propMass/Mass",Global/North America/United States,Geology,Raw Image,0,2022.07.03 17:01:17
319059,"http://sweetontology.net/stateRealm/Oceanic,http://sweetontology.net/stateRealm/Atmospheric,http://sweetontology.net/realmHydroBody/Sound,http://sweetontology.net/realmLandCoastal/Island",Global/North America/United States,Geology,Choloplethic Method,0,2022.07.03 17:02:16
319082,"http://sweetontology.net/stateRealm/Atmospheric,http://sweetontology.net/stateRealm/Oceanic,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/stateRealm/Offshore,http://sweetontology.net/realmHydroBody/Bay,http://sweetontology.net/realmLandOrographic/Hill",Global/North America/United States,Geology,Choloplethic Method,0,2022.07.03 17:02:45
319168,"http://sweetontology.net/propSpaceThickness/Thickness,http://sweetontology.net/stateTimeGeologic/Holocene,http://sweetontology.net/realmHydroBody/Bay,http://sweetontology.net/matrSediment/Sediment",Global/North America/United States,Geology,"Choloplethic Method,Line Symbol Method",0,2022.07.03 17:03:08
319283,"http://sweetontology.net/propSpaceThickness/Thickness,http://sweetontology.net/matrSediment/Sediment,http://sweetontology.net/phenCryo/Glaciation,http://sweetontology.net/realmLandCoastal/Island",Global/North America/United States/Connecticut,Geology,Line Symbol Method,0,2022.07.03 17:03:20
319620,"http://sweetontology.net/realmLandCoastal/Island,http://sweetontology.net/stateRealm/Benthic",Global/North America/United States/Connecticut,Biodiversity,Point Symbol Method,0,2022.07.03 17:03:56
321966,"http://sweetontology.net/stateRole/Provider,http://sweetontology.net/matrEquipment/Aircraft,http://sweetontology.net/humanTransportation/Flight",Global/Antarctica/Antarctica,,Line Symbol Method,0,2022.07.03 17:04:15
323091,"http://sweetontology.net/phenGeol/Metamorphic,http://sweetontology.net/realmLandFluvial/Valley,http://sweetontology.net/statePhysical/Dry,http://sweetontology.net/humanKnowledgeDomain/Geology,http://sweetontology.net/realm/Land,http://sweetontology.net/humanKnowledgeDomain/Science,http://sweetontology.net/stateRealm/Geological",Global/Antarctica/Antarctica,Geology,Quality Base Method,0,2022.07.03 17:06:26
323113,"http://sweetontology.net/phenGeol/Metamorphic,http://sweetontology.net/matrMineral/Mineral,http://sweetontology.net/realmLandform/Field,http://sweetontology.net/humanDecision/Attribute,http://sweetontology.net/stateRealm/Geological,http://sweetontology.net/propSpaceMultidimensional/Area",Global/Oceania/New Zealand,Geology,Quality Base Method,0,2022.07.03 17:06:48
323132,"http://sweetontology.net/realmHydroBody/BodyOfWater,http://sweetontology.net/stateChemical/Composite",Global,Water,Area Method,0,2022.07.03 17:07:15
323145,"http://sweetontology.net/humanAgriculture/Cultivation,http://sweetontology.net/matrEquipment/Satellite,http://sweetontology.net/matrBiomass/Food,http://sweetontology.net/matrAnimal/Human,http://sweetontology.net/matrPlant/Vegetation,http://sweetontology.net/humanKnowledgeDomain/Science,http://sweetontology.net/realm/Earth,http://sweetontology.net/realm/Land",Global,Agriculture,Choloplethic Method,0,2022.07.03 17:08:26
323146,"http://sweetontology.net/realm/Land,http://sweetontology.net/realmBiolBiome/Pasture,http://sweetontology.net/matrEquipment/Satellite,http://sweetontology.net/realm/Earth,http://sweetontology.net/matrAnimal/Animal,http://sweetontology.net/matrAnimal/Human,http://sweetontology.net/matrPlant/Vegetation,http://sweetontology.net/humanKnowledgeDomain/Science,http://sweetontology.net/humanResearch/Observation,http://sweetontology.net/propSpaceMultidimensional/Resolution",Global,Agriculture,Choloplethic Method,0,2022.07.03 17:08:46
323148,"http://sweetontology.net/realmRegion/Global,http://sweetontology.net/matrPlant/Vegetation,http://sweetontology.net/phenSystemComplexity/Pattern,http://sweetontology.net/phenSystem/Interaction,http://sweetontology.net/procPhysical/Revolution,http://sweetontology.net/realmBiolBiome/Pasture,http://sweetontology.net/propEnergyFlux/FluxDensity,http://sweetontology.net/stateRoleGeographic/Industrial,http://sweetontology.net/realmBiolBiome/Grassland,http://sweetontology.net/realmBiolBiome/Ecosystem,http://sweetontology.net/propCount/Population,http://sweetontology.net/stateSystem/Natural,http://sweetontology.net/phenPlanetClimate/ClimaticAverage,http://sweetontology.net/humanKnowledgeDomain/Geology,http://sweetontology.net/realm/Earth,http://sweetontology.net/propQuantity/Potential",Global,Agriculture,Quality Base Method,0,2022.07.03 17:09:42
323149,"http://sweetontology.net/realmRegion/LowLatitude,http://sweetontology.net/stateRoleGeographic/Industrial,http://sweetontology.net/propEnergyFlux/FluxDensity,http://sweetontology.net/stateRealm/Terrestrial,http://sweetontology.net/realmBiolBiome/Biome,http://sweetontology.net/stateBiological/Anthropogenic,http://sweetontology.net/humanCommerce/Urbanization,http://sweetontology.net/phenSystemComplexity/Pattern,http://sweetontology.net/matrPlant/Vegetation,http://sweetontology.net/realmRegion/Global,http://sweetontology.net/phenSystem/Interaction,http://sweetontology.net/procPhysical/Revolution,http://sweetontology.net/realmBiolBiome/Pasture,http://sweetontology.net/propMass/MassConcentration,http://sweetontology.net/realmBiolBiome/Ecosystem,http://sweetontology.net/propCount/Population,http://sweetontology.net/matrAnimal/Human,http://sweetontology.net/phenPlanetClimate/ClimaticAverage,http://sweetontology.net/humanKnowledgeDomain/Geology,http://sweetontology.net/realm/Earth,http://sweetontology.net/humanKnowledgeDomain/Science",Global,Agriculture,Quality Base Method,0,2022.07.03 17:10:24
323150,"http://sweetontology.net/stateBiological/Anthropogenic,http://sweetontology.net/stateRealm/Terrestrial,http://sweetontology.net/realmBiolBiome/Biome,http://sweetontology.net/stateSpaceScale/GlobalScale,http://sweetontology.net/humanCommerce/Urbanization,http://sweetontology.net/matrPlant/Vegetation,http://sweetontology.net/phenSystemComplexity/Pattern,http://sweetontology.net/procPhysical/Revolution,http://sweetontology.net/realmRegion/Global,http://sweetontology.net/stateRoleGeographic/Industrial,http://sweetontology.net/realmBiolBiome/Pasture,http://sweetontology.net/propMass/MassConcentration,http://sweetontology.net/realmRegion/LowLatitude,http://sweetontology.net/propCount/Population,http://sweetontology.net/realmBiolBiome/Ecosystem,http://sweetontology.net/stateSystem/Natural,http://sweetontology.net/matrAnimal/Human,http://sweetontology.net/humanKnowledgeDomain/Geology,http://sweetontology.net/phenPlanetClimate/ClimaticAverage,http://sweetontology.net/realm/Earth,http://sweetontology.net/humanKnowledgeDomain/Science",Global,Agriculture,Quality Base Method,0,2022.07.03 17:11:27
323151,"http://sweetontology.net/stateBiological/Anthropogenic,http://sweetontology.net/realmBiolBiome/Biome,http://sweetontology.net/stateRealm/Terrestrial,http://sweetontology.net/humanCommerce/Urbanization,http://sweetontology.net/stateSpaceScale/GlobalScale,http://sweetontology.net/phenSystemComplexity/Pattern,http://sweetontology.net/matrPlant/Vegetation,http://sweetontology.net/realmRegion/Global,http://sweetontology.net/procPhysical/Revolution,http://sweetontology.net/realmBiolBiome/Pasture,http://sweetontology.net/stateRoleGeographic/Industrial,http://sweetontology.net/realmRegion/LowLatitude,http://sweetontology.net/propMass/MassConcentration,http://sweetontology.net/realmBiolBiome/Ecosystem,http://sweetontology.net/propCount/Population,http://sweetontology.net/matrAnimal/Human,http://sweetontology.net/stateSystem/Natural,http://sweetontology.net/phenPlanetClimate/ClimaticAverage,http://sweetontology.net/humanKnowledgeDomain/Geology,http://sweetontology.net/realm/Earth,http://sweetontology.net/humanKnowledgeDomain/Science",Global,Agriculture,Quality Base Method,0,2022.07.03 17:11:58
323159,"http://sweetontology.net/propEnergyFlux/FluxDensity,http://sweetontology.net/stateRoleRepresentative/Indicator,http://sweetontology.net/phenPlanetClimate/ClimaticAverage,http://sweetontology.net/procWave/Emission,http://sweetontology.net/phenSystem/Change,http://sweetontology.net/statePhysical/Vapor,http://sweetontology.net/phenReaction/Emission,http://sweetontology.net/matrElement/Carbon,http://sweetontology.net/phenEnergy/PowerSource,http://sweetontology.net/phenBiol/Health,http://sweetontology.net/stateRoleGeographic/Industrial,http://sweetontology.net/realmBiolBiome/Ecosystem,http://sweetontology.net/humanResearch/Analysis,http://sweetontology.net/propIndex/EnvironmentalPerformanceIndex",Global,"Agriculture,Climate,Health",Quality Base Method,0,2022.07.03 17:13:02
323169,"http://sweetontology.net/phenBiol/Health,http://sweetontology.net/propIndex/EnvironmentalPerformanceIndex,http://sweetontology.net/humanEnvirConservation/Sustainability,http://sweetontology.net/phenReaction/Release,http://sweetontology.net/phenPlanetClimate/ClimaticAverage,http://sweetontology.net/propCategorical/Classification,http://sweetontology.net/realmLandCoastal/CoastalRegion",Global,"Ecosystem,Health,Water",Quality Base Method,0,2022.07.03 17:13:34
323184,"http://sweetontology.net/procWave/Emission,http://sweetontology.net/phenReaction/Emission,http://sweetontology.net/statePhysical/Vapor,http://sweetontology.net/humanEnvirConservation/Sustainability",Global,Health,Quality Base Method,0,2022.07.03 17:13:50
323202,"http://sweetontology.net/matrBiomass/Manure,http://sweetontology.net/matrElement/Nitrogen,http://sweetontology.net/matrAnimal/Livestock,http://sweetontology.net/humanCommerce/Production,http://sweetontology.net/phenBiol/Excretion,http://sweetontology.net/stateRoleBiological/Nutrient,http://sweetontology.net/propCount/Population,http://sweetontology.net/matrBiomass/Fertilizer,http://sweetontology.net/realm/Earth,http://sweetontology.net/humanKnowledgeDomain/Science,http://sweetontology.net/realmRegion/Global,http://sweetontology.net/realmLandform/Landscape",Global,"Agriculture,Health",Choloplethic Method,0,2022.07.03 17:14:47
323215,"http://sweetontology.net/propCount/Population,http://sweetontology.net/stateTime/Future,http://sweetontology.net/propMass/MassConcentration,http://sweetontology.net/realmGeolOrogen/Arc,http://sweetontology.net/propSpaceMultidimensional/Resolution,http://sweetontology.net/propCount/Count,http://sweetontology.net/humanDecision/Allocation,http://sweetontology.net/matrAnimal/Human",Global,Health,Choloplethic Method,0,2022.07.03 17:15:22
323225,"http://sweetontology.net/humanJurisdiction/Policy,http://sweetontology.net/matrAnimal/Human,http://sweetontology.net/matrBiomass/Food,http://sweetontology.net/propCount/Population,http://sweetontology.net/human/Mapping",Global,Health,Choloplethic Method,0,2022.07.03 17:16:05
323232,"http://sweetontology.net/matrOrganicCompound/Chlorophyll,http://sweetontology.net/phenSystem/Change,http://sweetontology.net/propOrdinal/Quality,http://sweetontology.net/realmLandCoastal/CoastalRegion,http://sweetontology.net/phenSystem/Collection,http://sweetontology.net/phenSystem/Trend,http://sweetontology.net/stateRoleImpact/Significant",Global,Health,Line Symbol Method,0,2022.07.03 17:17:20
323242,"http://sweetontology.net/phen/Occurrence,http://sweetontology.net/propTimeFrequency/Frequency,http://sweetontology.net/stateSpaceScale/GlobalScale,http://sweetontology.net/phenFluidDynamics/Cyclone,http://sweetontology.net/stateRoleTrust/Risky,http://sweetontology.net/stateRoleImpact/Hazard",Global,Health,Choloplethic Method,0,2022.07.03 17:17:49
323256,"http://sweetontology.net/stateRoleTrust/Risky,http://sweetontology.net/phenHydro/Flood,http://sweetontology.net/stateRoleImpact/Hazard,http://sweetontology.net/stateSpaceScale/GlobalScale,http://sweetontology.net/stateSpaceScale/RegionalScale",Global,Disaster,Choloplethic Method,0,2022.07.03 17:18:28
323258,"http://sweetontology.net/stateRoleImpact/Hazard,http://sweetontology.net/phenGeolGeomorphology/Landslide,http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/phenGeolGeomorphology/Avalanche,http://sweetontology.net/propChemical/Moisture,http://sweetontology.net/propSpaceHeight/Topography",Global,Disaster,Choloplethic Method,0,2022.07.03 17:18:53
323267,"http://sweetontology.net/phenEcology/Migration,http://sweetontology.net/stateSystem/TimeDependent,http://sweetontology.net/procPhysical/Migration,http://sweetontology.net/propCount/Population",Global,Health,Choloplethic Method,0,2022.07.03 17:19:09
323271,"http://sweetontology.net/matrAerosol/Aerosol,http://sweetontology.net/phenBiol/Health,http://sweetontology.net/matrEquipment/Satellite,http://sweetontology.net/propTime/Exposure,http://sweetontology.net/humanEnvirStandards/EnvironmentalProtectionAgency,http://sweetontology.net/stateBiological/Elderly,http://sweetontology.net/statePhysical/Droplet,http://sweetontology.net/phenBiol/Death",Global,"Climate,Health",Choloplethic Method,0,2022.07.03 17:20:30
323283,"http://sweetontology.net/human/Census,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/stateSpaceConfiguration/Square,http://sweetontology.net/realm/Earth",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:20:50
323284,"http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/propSpaceMultidimensional/Resolution",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:21:03
323285,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:21:29
323286,"http://sweetontology.net/human/Census,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:21:37
323287,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/stateBiological/Child",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:21:51
323288,"http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/propCount/Population,http://sweetontology.net/human/Census",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:22:18
323289,"http://sweetontology.net/stateSystem/Native,http://sweetontology.net/propCount/Population,http://sweetontology.net/human/Census,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:22:34
323290,"http://sweetontology.net/propCount/Population,http://sweetontology.net/human/Census,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:22:44
323291,"http://sweetontology.net/propCount/Population,http://sweetontology.net/human/Census,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:22:53
323292,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:23:01
323293,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:23:09
323294,"http://sweetontology.net/propCount/Population,http://sweetontology.net/human/Census,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:24:00
323295,"http://sweetontology.net/propCount/Population,http://sweetontology.net/human/Census,http://sweetontology.net/stateTime/Old,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:24:09
323296,"http://sweetontology.net/stateTime/Old,http://sweetontology.net/human/Census,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/propCount/Population",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:24:15
323297,"http://sweetontology.net/propCount/Population,http://sweetontology.net/human/Census,http://sweetontology.net/stateTime/Old,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:24:22
323298,"http://sweetontology.net/propCount/Population,http://sweetontology.net/human/Census,http://sweetontology.net/stateTime/Old,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:24:30
323299,"http://sweetontology.net/stateTime/Old,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:24:47
323300,"http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/stateTime/Old,http://sweetontology.net/propCount/Population,http://sweetontology.net/human/Census",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:25:02
323301,"http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea,http://sweetontology.net/propCount/Population,http://sweetontology.net/human/Census",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:25:16
323302,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:25:24
323303,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:25:58
323304,"http://sweetontology.net/propCount/Population,http://sweetontology.net/human/Census,http://sweetontology.net/propMass/MassConcentration,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:26:08
323305,"http://sweetontology.net/human/Census,http://sweetontology.net/propMass/MassConcentration,http://sweetontology.net/propCount/Population",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:26:17
323306,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:26:30
323307,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:26:52
323308,"http://sweetontology.net/propCount/Population,http://sweetontology.net/human/Census",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:27:00
323309,"http://sweetontology.net/stateBiological/Child,http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:27:09
323310,"http://sweetontology.net/human/Census,http://sweetontology.net/propCount/Population",Global/North America/United States,Health,Choloplethic Method,0,2022.07.03 17:27:17
