MRIEMR_r,RuleGO,DTHF
1.0,0.635,1.0
1.0,0.635,1.0
0.33,0.635,1.0
0.33,0.635,1.0
0.33,0.635,1.0
0.33,0.635,1.0
1.0,0.635,1.0
1.0,0.635,1.0
0.33,0.635,1.0
0.33,0.635,1.0
0.33,0.635,1.0
1.0,0.635,1.0
0.33,0.635,1.0
1.0,0.635,1.0
0.33,0.635,1.0
0.33,0.635,1.0
0.33,0.635,1.0
0.33,0.635,1.0
0.33,0.635,1.0
0.33,0.635,1.0
1.0,0.635,1.0
1.0,0.635,1.0
1.0,0.635,1.0
0.33,0.635,1.0
1.0,0.635,1.0
0.33,0.635,1.0
0.33,0.635,1.0
0.33,0.635,1.0
0.33,0.635,1.0
0.33,0.635,1.0
0.33,0.635,1.0
1.0,0.635,1.0
0.33,0.635,1.0
1.0,0.635,1.0
1.0,0.635,1.0
0.33,0.635,1.0
0.33,0.635,1.0
1.0,0.635,1.0
0.47,0.635,1.0
0.225,0.635,1.0
1.0,0.635,1.0
0.29,0.515,1.0
0.325,0.515,1.0
0.345,0.515,1.0
0.325,0.515,1.0
0.325,0.515,1.0
0.29,0.515,1.0
0.345,0.515,1.0
0.285,0.515,1.0
0.24,0.515,1.0
0.345,0.515,1.0
0.325,0.515,1.0
0.21,0.515,1.0
0.355,0.515,1.0
0.345,0.515,1.0
0.23,0.515,1.0
0.335,0.515,1.0
0.41,0.515,1.0
0.24,0.515,1.0
0.595,0.515,1.0
0.185,0.515,1.0
0.345,0.515,1.0
0.24,0.515,1.0
0.37,0.515,1.0
0.41,0.515,1.0
0.345,0.515,1.0
0.345,0.515,1.0
0.3,0.515,1.0
0.415,0.515,1.0
0.37,0.515,1.0
0.345,0.515,1.0
0.325,0.515,1.0
0.23,0.515,1.0
0.39,0.515,1.0
0.415,0.515,1.0
0.37,0.515,1.0
0.185,0.515,1.0
0.595,0.515,1.0
0.24,0.515,1.0
0.37,0.515,1.0
0.39,0.515,1.0
0.595,0.515,1.0
0.315,0.515,1.0
0.21,0.515,1.0
0.415,0.515,1.0
0.285,0.515,1.0
0.36,0.515,1.0
0.345,0.515,1.0
0.425,0.515,1.0
0.37,0.515,1.0
0.28,0.515,1.0
0.455,0.53,0.715
0.275,0.53,0.715
0.49,0.53,0.715
0.565,0.53,0.715
0.6,0.53,0.715
0.385,0.53,0.715
0.475,0.53,0.715
0.675,0.53,0.715
0.6,0.53,0.715
0.39,0.53,0.715
0.325,0.53,0.715
0.49,0.53,0.715
0.475,0.53,0.715
0.56,0.53,0.715
0.565,0.53,0.715
0.325,0.53,0.715
0.23,0.53,0.715
0.6,0.53,0.715
0.415,0.53,0.715
0.34,0.53,0.715
0.37,0.53,0.715
0.415,0.53,0.715
0.39,0.53,0.715
0.325,0.53,0.715
0.535,0.53,0.715
0.55,0.53,0.715
0.49,0.53,0.715
0.325,0.53,0.715
0.385,0.53,0.715
0.535,0.53,0.715
0.37,0.53,0.715
0.325,0.53,0.715
0.275,0.53,0.715
0.475,0.53,0.715
0.275,0.53,0.715
0.23,0.53,0.715
0.535,0.53,0.715
0.58,0.53,0.715
0.34,0.53,0.715
0.4,0.53,0.715
0.475,0.53,0.715
0.4,0.53,0.715
0.465,0.53,0.715
0.475,0.53,0.715
0.54,0.53,0.715
0.6,0.53,0.715
0.565,0.53,0.715
0.275,0.53,0.715
0.6,0.53,0.715
0.34,0.53,0.715
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
0.225,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
1.0,0.485,0.96
0.225,0.485,0.96
1.0,0.485,0.96
0.19,0.64,1.0
0.19,0.64,1.0
0.17,0.64,1.0
0.19,0.64,1.0
0.19,0.64,1.0
0.19,0.64,1.0
0.19,0.64,1.0
0.17,0.64,1.0
0.19,0.64,1.0
0.25,0.64,1.0
0.25,0.64,1.0
1.0,0.64,1.0
0.25,0.64,1.0
1.0,0.64,1.0
1.0,0.64,1.0
0.17,0.64,1.0
1.0,0.64,1.0
0.245,0.64,1.0
0.16,0.64,1.0
0.19,0.64,1.0
0.17,0.64,1.0
0.16,0.64,1.0
0.545,0.64,1.0
0.19,0.64,1.0
0.16,0.64,1.0
1.0,0.64,1.0
0.19,0.64,1.0
0.19,0.64,1.0
1.0,0.64,1.0
1.0,0.64,1.0
1.0,0.64,1.0
0.19,0.64,1.0
0.16,0.64,1.0
0.17,0.64,1.0
0.275,0.64,1.0
0.485,0.64,1.0
0.19,0.64,1.0
1.0,0.64,1.0
0.16,0.64,1.0
0.17,0.64,1.0
0.16,0.64,1.0
0.19,0.64,1.0
0.17,0.64,1.0
0.19,0.64,1.0
0.19,0.64,1.0
0.16,0.64,1.0
0.16,0.64,1.0
0.19,0.64,1.0
0.19,0.64,1.0
0.25,0.64,1.0
0.215,1.0,0.975
0.295,1.0,0.975
0.345,1.0,0.975
0.345,1.0,0.975
0.295,1.0,0.975
1.0,1.0,0.975
0.345,1.0,0.975
0.345,1.0,0.975
0.215,1.0,0.975
0.375,1.0,0.975
0.345,1.0,0.975
0.345,1.0,0.975
0.215,1.0,0.975
0.215,1.0,0.975
0.345,1.0,0.975
0.165,1.0,0.975
0.345,1.0,0.975
0.345,1.0,0.975
0.345,1.0,0.975
0.49,1.0,0.975
0.49,1.0,0.975
1.0,1.0,0.975
0.345,1.0,0.975
1.0,1.0,0.975
0.345,1.0,0.975
0.62,1.0,0.975
0.215,1.0,0.975
0.49,1.0,0.975
0.295,1.0,0.975
0.215,1.0,0.975
0.295,1.0,0.975
1.0,1.0,0.975
0.215,1.0,0.975
0.295,1.0,0.975
0.215,1.0,0.975
0.345,1.0,0.975
1.0,1.0,0.975
0.295,1.0,0.975
0.215,1.0,0.975
0.215,1.0,0.975
0.295,1.0,0.975
0.345,1.0,0.975
0.345,1.0,0.975
0.295,1.0,0.975
0.375,1.0,0.975
0.345,1.0,0.975
0.295,1.0,0.975
0.215,1.0,0.975
0.345,1.0,0.975
0.62,1.0,0.975
0.595,0.515,0.95
0.6,0.515,0.95
0.575,0.515,0.95
0.265,0.515,0.95
0.465,0.515,0.95
0.555,0.515,0.95
0.6,0.515,0.95
0.475,0.515,0.95
0.685,0.515,0.95
0.345,0.515,0.95
0.475,0.515,0.95
0.565,0.515,0.95
0.6,0.515,0.95
0.37,0.515,0.95
0.345,0.515,0.95
0.345,0.515,0.95
0.645,0.515,0.95
0.515,0.515,0.95
0.64,0.515,0.95
0.595,0.515,0.95
0.64,0.515,0.95
0.405,0.515,0.95
0.58,0.515,0.95
0.515,0.515,0.95
0.345,0.515,0.95
0.45,0.515,0.95
0.345,0.515,0.95
0.41,0.515,0.95
0.6,0.515,0.95
0.595,0.515,0.95
0.41,0.515,0.95
0.475,0.515,0.95
0.345,0.515,0.95
0.475,0.515,0.95
0.405,0.515,0.95
0.645,0.515,0.95
0.345,0.515,0.95
0.415,0.515,0.95
0.37,0.515,0.95
0.395,0.515,0.95
0.595,0.515,0.95
0.395,0.515,0.95
0.595,0.515,0.95
0.41,0.515,0.95
0.54,0.515,0.95
0.515,0.515,0.95
0.59,0.515,0.95
0.265,0.515,0.95
0.595,0.515,0.95
0.595,0.515,0.95
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,0.825
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
0.2,1.0,0.96
0.2,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
0.2,1.0,0.96
0.2,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
0.2,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
0.2,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
0.295,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
1.0,1.0,0.96
0.68,0.775,0.835
0.325,0.775,0.835
1.0,0.775,0.835
0.325,0.775,0.835
0.68,0.775,0.835
0.325,0.775,0.835
0.325,0.775,0.835
0.68,0.775,0.835
1.0,0.775,0.835
0.68,0.775,0.835
1.0,0.775,0.835
0.325,0.775,0.835
0.325,0.775,0.835
0.68,0.775,0.835
1.0,0.775,0.835
0.325,0.775,0.835
0.68,0.775,0.835
0.325,0.775,0.835
0.325,0.775,0.835
0.325,0.775,0.835
1.0,0.775,0.835
0.325,0.775,0.835
0.48,0.775,0.835
1.0,0.775,0.835
0.23,0.775,0.835
1.0,0.775,0.835
0.325,0.775,0.835
0.325,0.775,0.835
0.325,0.775,0.835
0.325,0.775,0.835
0.325,0.775,0.835
0.325,0.775,0.835
0.325,0.775,0.835
0.48,0.775,0.835
0.68,0.775,0.835
0.325,0.775,0.835
0.325,0.775,0.835
0.68,0.775,0.835
0.68,0.775,0.835
0.68,0.775,0.835
0.48,0.775,0.835
0.325,0.775,0.835
0.775,0.775,0.835
0.68,0.775,0.835
0.68,0.775,0.835
0.23,0.775,0.835
0.325,0.775,0.835
0.325,0.775,0.835
0.325,0.775,0.835
0.68,0.775,0.835
0.41,0.5,0.985
0.2,0.5,0.985
0.455,0.5,0.985
0.19,0.5,0.985
0.2,0.5,0.985
0.3,0.5,0.985
0.2,0.5,0.985
0.365,0.5,0.985
0.41,0.5,0.985
1.0,0.5,0.985
0.375,0.5,0.985
0.15,0.5,0.985
0.365,0.5,0.985
0.2,0.5,0.985
0.41,0.5,0.985
0.455,0.5,0.985
0.2,0.5,0.985
0.375,0.5,0.985
0.3,0.5,0.985
0.2,0.5,0.985
0.225,0.5,0.985
0.19,0.5,0.985
0.175,0.5,0.985
1.0,0.5,0.985
0.355,0.5,0.985
0.3,0.5,0.985
0.3,0.5,0.985
0.375,0.5,0.985
0.315,0.5,0.985
0.3,0.5,0.985
0.405,0.5,0.985
0.19,0.5,0.985
0.225,0.5,0.985
0.3,0.5,0.985
0.19,0.5,0.985
0.3,0.5,0.985
0.175,0.5,0.985
0.175,0.5,0.985
0.2,0.5,0.985
0.2,0.5,0.985
0.175,0.5,0.985
0.28,0.5,0.985
0.375,0.5,0.985
0.46,0.5,0.985
0.15,0.5,0.985
0.3,0.5,0.985
0.315,0.5,0.985
1.0,0.5,0.985
0.2,0.5,0.985
0.375,0.5,0.985
0.635,0.59,0.75
0.495,0.59,0.75
0.39,0.59,0.75
0.265,0.59,0.75
0.425,0.59,0.75
0.635,0.59,0.75
0.51,0.59,0.75
0.56,0.59,0.75
0.44,0.59,0.75
0.44,0.59,0.75
0.635,0.59,0.75
0.455,0.59,0.75
0.37,0.59,0.75
0.46,0.59,0.75
0.37,0.59,0.75
0.46,0.59,0.75
0.3,0.59,0.75
0.635,0.59,0.75
0.635,0.59,0.75
0.535,0.59,0.75
0.205,0.59,0.75
0.48,0.59,0.75
0.34,0.59,0.75
0.455,0.59,0.75
0.3,0.59,0.75
0.5,0.59,0.75
0.44,0.59,0.75
0.5,0.59,0.75
0.44,0.59,0.75
0.3,0.59,0.75
0.41,0.59,0.75
0.37,0.59,0.75
0.34,0.59,0.75
0.635,0.59,0.75
0.6,0.59,0.75
0.53,0.59,0.75
0.635,0.59,0.75
0.3,0.59,0.75
0.455,0.59,0.75
0.535,0.59,0.75
0.41,0.59,0.75
0.5,0.59,0.75
0.425,0.59,0.75
0.425,0.59,0.75
0.635,0.59,0.75
0.37,0.59,0.75
0.635,0.59,0.75
0.5,0.59,0.75
0.635,0.59,0.75
0.51,0.59,0.75
1.0,1.0,1.0
1.0,1.0,1.0
0.41,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.41,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.41,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.41,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.41,1.0,1.0
1.0,1.0,1.0
0.41,1.0,1.0
0.41,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.41,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.41,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.41,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.41,1.0,1.0
1.0,0.425,1.0
1.0,0.425,1.0
1.0,0.425,1.0
1.0,0.425,1.0
0.27,0.425,1.0
0.425,0.425,1.0
0.425,0.425,1.0
0.425,0.425,1.0
1.0,0.425,1.0
0.425,0.425,1.0
1.0,0.425,1.0
1.0,0.425,1.0
1.0,0.425,1.0
0.425,0.425,1.0
1.0,0.425,1.0
0.425,0.425,1.0
0.425,0.425,1.0
0.425,0.425,1.0
1.0,0.425,1.0
1.0,0.425,1.0
0.425,0.425,1.0
1.0,0.425,1.0
0.425,0.425,1.0
0.425,0.425,1.0
0.425,0.425,1.0
1.0,0.425,1.0
1.0,0.425,1.0
0.425,0.425,1.0
1.0,0.425,1.0
1.0,0.425,1.0
0.425,0.425,1.0
0.425,0.425,1.0
1.0,0.425,1.0
0.425,0.425,1.0
1.0,0.425,1.0
0.425,0.425,1.0
0.425,0.425,1.0
1.0,0.425,1.0
1.0,0.425,1.0
0.305,0.425,1.0
1.0,0.425,1.0
1.0,0.425,1.0
1.0,0.425,1.0
1.0,0.425,1.0
0.425,0.425,1.0
1.0,0.425,1.0
0.425,0.425,1.0
0.425,0.425,1.0
1.0,0.425,1.0
1.0,0.425,1.0
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
0.225,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
0.225,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
0.225,1.0,0.805
0.225,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
1.0,1.0,0.805
0.225,1.0,0.805
1.0,1.0,0.805
0.28,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
0.205,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
0.205,0.455,0.965
1.0,0.455,0.965
0.21,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
0.28,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
0.21,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
0.21,0.455,0.965
0.28,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
0.21,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
0.205,0.455,0.965
0.21,0.455,0.965
0.28,0.455,0.965
1.0,0.455,0.965
0.21,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
1.0,0.455,0.965
0.44,1.0,0.83
0.325,1.0,0.83
0.595,1.0,0.83
0.325,1.0,0.83
0.34,1.0,0.83
0.325,1.0,0.83
0.22,1.0,0.83
0.315,1.0,0.83
0.36,1.0,0.83
0.325,1.0,0.83
0.37,1.0,0.83
0.335,1.0,0.83
0.315,1.0,0.83
0.37,1.0,0.83
0.22,1.0,0.83
0.325,1.0,0.83
0.445,1.0,0.83
0.21,1.0,0.83
0.34,1.0,0.83
0.47,1.0,0.83
0.37,1.0,0.83
0.295,1.0,0.83
0.325,1.0,0.83
0.34,1.0,0.83
0.18,1.0,0.83
0.455,1.0,0.83
0.21,1.0,0.83
0.295,1.0,0.83
0.37,1.0,0.83
0.37,1.0,0.83
0.325,1.0,0.83
1.0,1.0,0.83
0.595,1.0,0.83
0.38,1.0,0.83
0.34,1.0,0.83
0.34,1.0,0.83
0.37,1.0,0.83
0.37,1.0,0.83
0.335,1.0,0.83
0.295,1.0,0.83
0.21,1.0,0.83
0.44,1.0,0.83
0.295,1.0,0.83
0.17,1.0,0.83
0.295,1.0,0.83
0.34,1.0,0.83
0.325,1.0,0.83
1.0,1.0,0.83
0.32,1.0,0.83
0.325,1.0,0.83
0.535,0.43,0.515
0.625,0.43,0.515
0.42,0.43,0.515
0.635,0.43,0.515
0.625,0.43,0.515
0.61,0.43,0.515
0.3,0.43,0.515
0.3,0.43,0.515
0.63,0.43,0.515
0.575,0.43,0.515
0.575,0.43,0.515
0.43,0.43,0.515
0.36,0.43,0.515
0.455,0.43,0.515
0.37,0.43,0.515
0.625,0.43,0.515
0.625,0.43,0.515
0.31,0.43,0.515
0.325,0.43,0.515
0.625,0.43,0.515
0.6,0.43,0.515
0.575,0.43,0.515
0.64,0.43,0.515
0.395,0.43,0.515
0.365,0.43,0.515
0.325,0.43,0.515
0.525,0.43,0.515
0.5,0.43,0.515
0.45,0.43,0.515
0.445,0.43,0.515
0.42,0.43,0.515
0.365,0.43,0.515
0.63,0.43,0.515
0.37,0.43,0.515
0.45,0.43,0.515
0.44,0.43,0.515
0.36,0.43,0.515
0.52,0.43,0.515
0.34,0.43,0.515
0.37,0.43,0.515
0.48,0.43,0.515
0.5,0.43,0.515
0.3,0.43,0.515
0.48,0.43,0.515
0.36,0.43,0.515
0.63,0.43,0.515
0.625,0.43,0.515
0.42,0.43,0.515
0.32,0.43,0.515
0.485,0.43,0.515
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
